,PlaylistID,Song,SongURI,PreviewLink,Album,Artist,Genres,BigAlbumArt,SmallAlbumArt,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration,TimeSignature
314,37i9dQZF1E8PfgKraZNXwN,Chinatown,spotify:track:3BRfgsKjcakny2wCYfZrvz,https://p.scdn.co/mp3-preview/464d982ebc53a4a9fc2208c84ce9b0bf90772fc4?cid=8ea9544c774649e49a2c2e41feb74396,Gemini,Wild Nothing,[],https://i.scdn.co/image/ab67616d00001e026da7c8855ee1e48bb4d29184,https://i.scdn.co/image/ab67616d000048516da7c8855ee1e48bb4d29184,0.528,0.678,1,-5.309,1,0.0279,0.0244,0.000295,0.0738,0.16,126.03,198843,4
315,37i9dQZF1E8PfgKraZNXwN,"When They Fight, They Fight",spotify:track:0zqmyB1prgGGiOS10sjH8A,https://p.scdn.co/mp3-preview/99786bbf616aeaafd9bfd7a4d22e489521ef3b31?cid=8ea9544c774649e49a2c2e41feb74396,Con Law,Generationals,[],https://i.scdn.co/image/ab67616d00001e02987738a636d3639c14f104d5,https://i.scdn.co/image/ab67616d00004851987738a636d3639c14f104d5,0.755,0.898,11,-2.051,0,0.0323,0.242,0.000145,0.144,0.966,119.756,200213,4
316,37i9dQZF1E8PfgKraZNXwN,Baybee,spotify:track:6oYBEAsLgG82aC0gzDNH98,https://p.scdn.co/mp3-preview/64f9f698e2d3877852f9528145be7bfba276d81f?cid=8ea9544c774649e49a2c2e41feb74396,Everybody Works,Jay Som,[],https://i.scdn.co/image/ab67616d00001e02e7755610b29b9e4c0a8ca5ce,https://i.scdn.co/image/ab67616d00004851e7755610b29b9e4c0a8ca5ce,0.622,0.6,11,-7.302,0,0.0317,0.00232,0.104,0.218,0.663,79.993,225253,4
317,37i9dQZF1E8PfgKraZNXwN,Amor Fati,spotify:track:2zCm8GoOtiDbUoKbjHEGg1,https://p.scdn.co/mp3-preview/3c842969dca09883fa29a8d0436d776f58645af6?cid=8ea9544c774649e49a2c2e41feb74396,Within and Without,Washed Out,[],https://i.scdn.co/image/ab67616d00001e025302c191aff1a42847285a76,https://i.scdn.co/image/ab67616d000048515302c191aff1a42847285a76,0.507,0.821,9,-7.963,1,0.102,0.138,0.407,0.308,0.556,100.957,265867,4
318,37i9dQZF1E8PfgKraZNXwN,You're Dreaming,spotify:track:4HSaCZopbqkyAKrr3neDFL,https://p.scdn.co/mp3-preview/2a93331dec19e2c748d177349ec3a9e782311825?cid=8ea9544c774649e49a2c2e41feb74396,Cry Cry Cry,Wolf Parade,[],https://i.scdn.co/image/ab67616d00001e021ec465397e20acf6989d9eea,https://i.scdn.co/image/ab67616d000048511ec465397e20acf6989d9eea,0.435,0.728,4,-4.287,1,0.114,0.0236,0.205,0.11,0.609,164.959,219120,4
319,37i9dQZF1E8PfgKraZNXwN,Life Like This,spotify:track:7p1HsnFivDQGJwXYFzVijg,https://p.scdn.co/mp3-preview/245a66c5fb1f2890315ab992bcdb4e74a57854bd?cid=8ea9544c774649e49a2c2e41feb74396,b'lieve i'm goin down...,Kurt Vile,[],https://i.scdn.co/image/ab67616d00001e025a4d0c41fe3f12fdd304b59f,https://i.scdn.co/image/ab67616d000048515a4d0c41fe3f12fdd304b59f,0.615,0.614,0,-9.324,1,0.0288,0.408,0.856,0.123,0.529,92.001,244987,4
320,37i9dQZF1E8PfgKraZNXwN,Cannons,spotify:track:1tgLMyNVmgtLJcOfE0wbyJ,https://p.scdn.co/mp3-preview/fd0147168900f1bd11d7d4745c1e791588c63826?cid=8ea9544c774649e49a2c2e41feb74396,The Year of Hibernation,Youth Lagoon,[],https://i.scdn.co/image/ab67616d00001e023ef1207895b314d646f6a3b7,https://i.scdn.co/image/ab67616d000048513ef1207895b314d646f6a3b7,0.531,0.719,1,-5.063,1,0.0296,0.631,0.922,0.13,0.179,75.001,224773,4
321,37i9dQZF1E8PfgKraZNXwN,Shark Smile - Edit,spotify:track:6exdwZ3EOSCjb11bd6k6Np,https://p.scdn.co/mp3-preview/c6129b602254e93bdbf42a65516345f278012cc0?cid=8ea9544c774649e49a2c2e41feb74396,Shark Smile (Edit),Big Thief,[],https://i.scdn.co/image/ab67616d00001e0274d921c93c3be4a8c6f12a8e,https://i.scdn.co/image/ab67616d0000485174d921c93c3be4a8c6f12a8e,0.688,0.737,6,-9.31,0,0.0672,0.0769,0.632,0.114,0.671,131.041,194760,4
322,37i9dQZF1E8PfgKraZNXwN,Carl Sagan,spotify:track:24GCf1A4pOTEDDcBponpjn,https://p.scdn.co/mp3-preview/d39384074e85dc2b8a0c0d1399de607fa44ad6b0?cid=8ea9544c774649e49a2c2e41feb74396,Pennied Days,Night Moves,[],https://i.scdn.co/image/ab67616d00001e027863afae3c66455589323457,https://i.scdn.co/image/ab67616d000048517863afae3c66455589323457,0.465,0.727,8,-5.181,0,0.0353,0.0112,0.802,0.0964,0.465,118.149,232867,4
323,37i9dQZF1E8PfgKraZNXwN,Live in Dreams,spotify:track:66fSAJw0WqKij94Nuaw5EV,https://p.scdn.co/mp3-preview/3f9ded9ad63c27c96075a9046f24790575a44f4e?cid=8ea9544c774649e49a2c2e41feb74396,Gemini,Wild Nothing,[],https://i.scdn.co/image/ab67616d00001e026da7c8855ee1e48bb4d29184,https://i.scdn.co/image/ab67616d000048516da7c8855ee1e48bb4d29184,0.54,0.867,2,-7.794,1,0.036,0.238,0.0241,0.336,0.629,142.95,205863,4
324,37i9dQZF1E8PfgKraZNXwN,Will Do,spotify:track:5iHK8VI9XkJJdXQHCBXeM4,https://p.scdn.co/mp3-preview/d18d6eb2a7f8eb5f957b419a3183fe805d33bd4f?cid=8ea9544c774649e49a2c2e41feb74396,Nine Types of Light,TV On The Radio,[],https://i.scdn.co/image/ab67616d00001e02236e058ccdf0522208cc8397,https://i.scdn.co/image/ab67616d00004851236e058ccdf0522208cc8397,0.563,0.857,2,-3.454,0,0.0364,0.0146,0.00818,0.0681,0.422,79.979,224987,4
325,37i9dQZF1E8PfgKraZNXwN,Mykonos,spotify:track:2s7pyee9w04uQy3cNKzey9,https://p.scdn.co/mp3-preview/d99db2208ff8a46e7d78ab38a321df0a2412e2ee?cid=8ea9544c774649e49a2c2e41feb74396,First Collection 2006-2009,Fleet Foxes,[],https://i.scdn.co/image/ab67616d00001e02a36bd4a8c9d1b1b5c8c0136d,https://i.scdn.co/image/ab67616d00004851a36bd4a8c9d1b1b5c8c0136d,0.3,0.452,11,-9.298,1,0.0305,0.395,0.000834,0.137,0.342,82.985,275307,4
326,37i9dQZF1E8PfgKraZNXwN,Die Young,spotify:track:1BRwuvjhkgezmv1gcI6lT6,https://p.scdn.co/mp3-preview/a168891cbcf2d056ed255891e73f828f6555ed59?cid=8ea9544c774649e49a2c2e41feb74396,What Now,Sylvan Esso,[],https://i.scdn.co/image/ab67616d00001e02bdc6bc37f3812d2a834bffba,https://i.scdn.co/image/ab67616d00004851bdc6bc37f3812d2a834bffba,0.696,0.544,8,-6.419,1,0.0335,0.372,0.00438,0.104,0.418,101.974,210613,4
327,37i9dQZF1E8PfgKraZNXwN,This Year,spotify:track:23nrdVAFpoGPybQaiM1xg4,https://p.scdn.co/mp3-preview/59effb5341a3ceba156d9f4b5e253df27713cdfc?cid=8ea9544c774649e49a2c2e41feb74396,Somersault,Beach Fossils,[],https://i.scdn.co/image/ab67616d00001e02eb70b4a8562f8a40859621a2,https://i.scdn.co/image/ab67616d00004851eb70b4a8562f8a40859621a2,0.501,0.792,7,-7.289,0,0.0267,0.000636,0.0486,0.236,0.337,145.085,168093,4
328,37i9dQZF1E8PfgKraZNXwN,Dopamine,spotify:track:1gbvCuQHPTgU7sgWCbqtVV,https://p.scdn.co/mp3-preview/09aa0b5c67143c17d82cec64433ba5135895ee66?cid=8ea9544c774649e49a2c2e41feb74396,Is the Is Are,DIIV,[],https://i.scdn.co/image/ab67616d00001e020ed03d87dfb5ab83be5396cb,https://i.scdn.co/image/ab67616d000048510ed03d87dfb5ab83be5396cb,0.453,0.969,11,-4.223,0,0.0389,0.000191,0.894,0.101,0.731,152.954,235566,4
329,37i9dQZF1E8PfgKraZNXwN,Shadow,spotify:track:6N8ba15zGD7tQl4Y6FOQGH,https://p.scdn.co/mp3-preview/1058a35cc926dffad6dfcfd4223bb03c7b482bc2?cid=8ea9544c774649e49a2c2e41feb74396,Nocturne,Wild Nothing,[],https://i.scdn.co/image/ab67616d00001e02e5d50b202ff6719448eb9007,https://i.scdn.co/image/ab67616d00004851e5d50b202ff6719448eb9007,0.45,0.724,8,-9.562,1,0.0299,0.109,0.869,0.127,0.596,138.064,258779,4
330,37i9dQZF1E8PfgKraZNXwN,It All Feels Right,spotify:track:2tpTRRc6XFZcwdZlc3hf02,https://p.scdn.co/mp3-preview/bfe71ca9ed0e1eefd82544efe6152383ae4d585d?cid=8ea9544c774649e49a2c2e41feb74396,Paracosm,Washed Out,[],https://i.scdn.co/image/ab67616d00001e025bf10baa88de667e932090e1,https://i.scdn.co/image/ab67616d000048515bf10baa88de667e932090e1,0.29,0.732,2,-8.442,1,0.0389,0.000247,0.0159,0.47,0.275,78.667,245654,4
331,37i9dQZF1E8PfgKraZNXwN,Open Your Eyes,spotify:track:2Vn92UPSmDMynFENzpe2zP,https://p.scdn.co/mp3-preview/b168f76f059cf6a6ff4f3a7fe03dbd7c26389a4d?cid=8ea9544c774649e49a2c2e41feb74396,"Being No One, Going Nowhere",STRFKR,[],https://i.scdn.co/image/ab67616d00001e0218ba38f80222f6807c47a01e,https://i.scdn.co/image/ab67616d0000485118ba38f80222f6807c47a01e,0.67,0.753,0,-4.3,0,0.0323,0.00554,0.613,0.152,0.4,129.987,232947,4
332,37i9dQZF1E8PfgKraZNXwN,Autumn Sweater,spotify:track:19Qi2Cymjh7HDQESDrDBzs,https://p.scdn.co/mp3-preview/05144637a4f1c27c3288de972b4068bd6ee74755?cid=8ea9544c774649e49a2c2e41feb74396,I Can Hear The Heart Beating As One,Yo La Tengo,[],https://i.scdn.co/image/ab67616d00001e026584177113cfae22014d3d90,https://i.scdn.co/image/ab67616d000048516584177113cfae22014d3d90,0.628,0.455,7,-12.436,1,0.0427,0.142,0.693,0.135,0.858,102.09,318373,4
333,37i9dQZF1E8PfgKraZNXwN,Be Apart,spotify:track:43kRR7EBnfjSauQZEDtZV8,https://p.scdn.co/mp3-preview/291264fd682511bf506320dfc5a76be83db31dde?cid=8ea9544c774649e49a2c2e41feb74396,Pool,Porches,[],https://i.scdn.co/image/ab67616d00001e02c2d6a4fe3a0ea5e3e8bd005d,https://i.scdn.co/image/ab67616d00004851c2d6a4fe3a0ea5e3e8bd005d,0.605,0.529,6,-7.942,0,0.0298,0.0804,0.00219,0.105,0.202,110.016,185853,4
334,37i9dQZF1E8PfgKraZNXwN,Sugar,spotify:track:19uq4pCZON9cE6BzzlBUks,https://p.scdn.co/mp3-preview/a377b2ae7dd32688193ee675253d2d1f34c3b4ff?cid=8ea9544c774649e49a2c2e41feb74396,Somersault,Beach Fossils,[],https://i.scdn.co/image/ab67616d00001e02eb70b4a8562f8a40859621a2,https://i.scdn.co/image/ab67616d00004851eb70b4a8562f8a40859621a2,0.578,0.648,6,-7.493,1,0.0269,0.0126,0.00236,0.122,0.417,81.994,204063,4
335,37i9dQZF1E8PfgKraZNXwN,Blue Wings,spotify:track:7sNSFGN0OhAAhl8fW6m9vy,https://p.scdn.co/mp3-preview/2029f4417eba0b404ef8c5572a3c222284e5b6bf?cid=8ea9544c774649e49a2c2e41feb74396,Blue Wings,Wild Nothing,[],https://i.scdn.co/image/ab67616d00001e02f481f1369737e6232fa5b35b,https://i.scdn.co/image/ab67616d00004851f481f1369737e6232fa5b35b,0.566,0.797,7,-6.776,1,0.0334,0.0525,0.0352,0.0673,0.805,130.044,225893,4
336,37i9dQZF1E8PfgKraZNXwN,Yr Not Far,spotify:track:5mtRLF4Wjhe4Pyi1WCugWV,https://p.scdn.co/mp3-preview/ec5f326ca86e783cf4534b7a9be155d32d486b16?cid=8ea9544c774649e49a2c2e41feb74396,Is the Is Are,DIIV,[],https://i.scdn.co/image/ab67616d00001e020ed03d87dfb5ab83be5396cb,https://i.scdn.co/image/ab67616d000048510ed03d87dfb5ab83be5396cb,0.524,0.91,10,-6.163,1,0.0303,0.00521,0.817,0.102,0.681,160.048,199229,4
337,37i9dQZF1E8PfgKraZNXwN,"Lights Out, Words Gone",spotify:track:1bKQdPJ9lid6Yg26HAx8Tf,https://p.scdn.co/mp3-preview/86c6c6204e5355b34771a2dd01a13db46f331c90?cid=8ea9544c774649e49a2c2e41feb74396,A Different Kind Of Fix,Bombay Bicycle Club,[],https://i.scdn.co/image/ab67616d00001e026989e8d5f8d2b682d8bcd8f1,https://i.scdn.co/image/ab67616d000048516989e8d5f8d2b682d8bcd8f1,0.649,0.76,8,-7.275,1,0.0298,0.577,0.332,0.107,0.654,106.002,301347,4
338,37i9dQZF1E8PfgKraZNXwN,Edge of Town,spotify:track:0nJdcCGiQ1mKKTq8yaUCiH,https://p.scdn.co/mp3-preview/76bf02ee3d642e93e7256c2f85d4f6d55a984daa?cid=8ea9544c774649e49a2c2e41feb74396,Lost Friends,Middle Kids,[],https://i.scdn.co/image/ab67616d00001e02f76a38f2507b377d9b164f7a,https://i.scdn.co/image/ab67616d00004851f76a38f2507b377d9b164f7a,0.324,0.788,1,-4.158,1,0.0365,0.0109,0.0008,0.0998,0.236,104.996,225400,4
339,37i9dQZF1E8PfgKraZNXwN,Yeah Bones,spotify:track:0rN4te171fT0M2m9iLS09K,https://p.scdn.co/mp3-preview/35cbbcb50080ff5cfd3d218b44cb78d5121c3aa3?cid=8ea9544c774649e49a2c2e41feb74396,Bottle It In,Kurt Vile,[],https://i.scdn.co/image/ab67616d00001e0264851db4829c72c49df6efb5,https://i.scdn.co/image/ab67616d0000485164851db4829c72c49df6efb5,0.58,0.791,0,-6.212,1,0.03,0.00498,0.319,0.238,0.874,92.31,284667,4
340,37i9dQZF1E8PfgKraZNXwN,Tangerine,spotify:track:7hWeviJOyxDksLcnvBMsZA,https://p.scdn.co/mp3-preview/1c5f95b45d6ccb6a2e3a4313c450e81c3fc7def0?cid=8ea9544c774649e49a2c2e41feb74396,Somersault,Beach Fossils,[],https://i.scdn.co/image/ab67616d00001e02eb70b4a8562f8a40859621a2,https://i.scdn.co/image/ab67616d00004851eb70b4a8562f8a40859621a2,0.437,0.74,2,-7.177,1,0.0311,0.000666,0.00378,0.0454,0.501,168.055,194487,4
341,37i9dQZF1E8PfgKraZNXwN,"Archie, Marry Me",spotify:track:0KVWVuutF9Dn8li4HdyAeU,https://p.scdn.co/mp3-preview/8466f2841ad3200b8705a0824a9df56a5dae713e?cid=8ea9544c774649e49a2c2e41feb74396,Alvvays,Alvvays,[],https://i.scdn.co/image/ab67616d00001e02c026df4196939fd87a2dc6d8,https://i.scdn.co/image/ab67616d00004851c026df4196939fd87a2dc6d8,0.268,0.829,7,-4.592,1,0.0743,0.00986,0.434,0.142,0.203,117.351,196560,4
342,37i9dQZF1E8PfgKraZNXwN,Mistaken for Strangers,spotify:track:2d60QBTD1OIpbb1YxlllM8,https://p.scdn.co/mp3-preview/74c1368b7e03e347ce021d7c18df1df4c27a60f4?cid=8ea9544c774649e49a2c2e41feb74396,Boxer,The National,[],https://i.scdn.co/image/ab67616d00001e02815d0d5cf4f0167ee18367d9,https://i.scdn.co/image/ab67616d00004851815d0d5cf4f0167ee18367d9,0.539,0.925,5,-5.303,1,0.0313,0.0532,0.87,0.298,0.751,133.008,210960,4
343,37i9dQZF1E8PfgKraZNXwN,Letting Go,spotify:track:04ychaKHkPebdKsBhq6IZE,https://p.scdn.co/mp3-preview/865a37beee026b126676a0a1fc63f922f6f87204?cid=8ea9544c774649e49a2c2e41feb74396,Indigo,Wild Nothing,[],https://i.scdn.co/image/ab67616d00001e02929c03659477211c3b3c8df6,https://i.scdn.co/image/ab67616d00004851929c03659477211c3b3c8df6,0.479,0.813,8,-5.43,1,0.0321,0.00772,8.51e-06,0.0986,0.562,142.007,221600,4
344,37i9dQZF1E8PfgKraZNXwN,Wolf Like Me,spotify:track:6Zgd7SomLTZkL1WPh4CUnV,https://p.scdn.co/mp3-preview/e74ea6618fc819d85300d9f94e50312ad3c951bd?cid=8ea9544c774649e49a2c2e41feb74396,Return To Cookie Mountain,TV On The Radio,[],https://i.scdn.co/image/ab67616d00001e029a9c25a9f9f7adb419694a4b,https://i.scdn.co/image/ab67616d000048519a9c25a9f9f7adb419694a4b,0.345,0.785,7,-4.989,1,0.0437,0.00165,0.00813,0.124,0.184,175.963,277467,4
345,37i9dQZF1E8PfgKraZNXwN,Get Out,spotify:track:4UjZKgbOBEwb6i6zHupD1B,https://p.scdn.co/mp3-preview/4f9baec61d5728cd55acfa5d68ce173f4f685ea6?cid=8ea9544c774649e49a2c2e41feb74396,Painting of a Panic Attack (Deluxe Edition),Frightened Rabbit,[],https://i.scdn.co/image/ab67616d00001e025e32b7f748878355b2af44af,https://i.scdn.co/image/ab67616d000048515e32b7f748878355b2af44af,0.366,0.859,1,-5.957,1,0.0531,0.0334,0.0774,0.139,0.569,178.021,201147,4
346,37i9dQZF1E8PfgKraZNXwN,True Affection,spotify:track:5Yr5SFdhZlv7JqYcfNbjvR,https://p.scdn.co/mp3-preview/50bf19fd79b07dc49e6febe86542aa3ef49bcc85?cid=8ea9544c774649e49a2c2e41feb74396,"I Love You, Honeybear",Father John Misty,[],https://i.scdn.co/image/ab67616d00001e021c483b9ccbabc97c8835fc94,https://i.scdn.co/image/ab67616d000048511c483b9ccbabc97c8835fc94,0.568,0.857,0,-7.87,1,0.0598,0.18,0.184,0.0991,0.307,110.993,236600,4
347,37i9dQZF1E8PfgKraZNXwN,I Saw You Close Your Eyes,spotify:track:5AKYyNPYhumqKeOMhdEgQO,https://p.scdn.co/mp3-preview/2f9e0bdff6aa366eefe7027acac287ad94290dfc?cid=8ea9544c774649e49a2c2e41feb74396,I Saw You Close Your Eyes,Local Natives,[],https://i.scdn.co/image/ab67616d00001e024938af96a9ff8e8908ff2c03,https://i.scdn.co/image/ab67616d000048514938af96a9ff8e8908ff2c03,0.385,0.604,9,-6.709,1,0.0321,0.0753,1.27e-05,0.718,0.251,77.468,216840,4
